unit_id,X1_team_size,X2_avg_employee_age,department,role_level,remote_ratio,digital_maturity_score,A_copilot_treatment,Y_observed_productivity_outcome,Y0_no_copilot,Y1_with_copilot,true_treatment_effect,propensity_score
294,8,41.4,Engineering,Manager,0.87,0.7,1,72.173,66.873,72.173,5.3,0.7587
295,9,32.41,Legal,Manager,0,0.81,0,65.131,65.131,70.651,5.52,0.6617
296,13,27.31,Marketing,Mid,0.77,0.78,0,68.47,68.47,75.03,6.56,0.7088
297,12,30.62,Engineering,Manager,0.63,0.2,0,66.584,66.584,70.884,4.3,0.5488
298,7,36.87,Finance,Senior,0.79,0.17,1,64.878,60.638,64.878,4.24,0.4542
299,14,33.07,Operations,Manager,0.9,0.8,1,75.192,69.692,75.192,5.5,0.8343
300,8,40.22,Legal,Entry,0.71,0.38,0,67.085,67.085,71.745,4.66,0.6438
301,6,38.31,HR,Senior,0.15,0.38,0,63.401,63.401,68.061,4.66,0.5149
302,14,33.29,Finance,Manager,0.09,0.48,1,75.252,70.392,75.252,4.86,0.7664
303,4,35.31,Sales,Mid,0.3,0.01,0,54.987,54.987,60.007,5.02,0.252
304,16,35.47,Engineering,Entry,0.64,0.3,1,73.639,69.139,73.639,4.5,0.8164
305,8,41.85,Sales,Manager,0.77,0.09,0,63.277,63.277,68.457,5.18,0.5824
306,10,34.55,HR,Manager,0.14,0.41,1,66.875,62.155,66.875,4.72,0.6185
307,5,21.27,Operations,Senior,0.69,0.8,0,58.082,58.082,63.582,5.5,0.2563
308,4,40.47,Legal,Manager,0.74,0.56,0,64.926,64.926,69.946,5.02,0.5365
309,10,32.7,Marketing,Entry,0.69,0.89,1,76.98,70.2,76.98,6.78,0.7289
310,11,20,Engineering,Manager,0.63,0.18,0,62.017,62.017,66.277,4.26,0.2753
311,2,29.73,Marketing,Manager,0.15,0.09,0,53.909,53.909,59.089,5.18,0.1372
312,9,38.19,Legal,Senior,0.27,0.13,1,70.477,66.317,70.477,4.16,0.5596
313,12,40.16,Marketing,Manager,0.59,0.18,1,76.964,71.604,76.964,5.36,0.7362
314,14,27.5,Marketing,Senior,0.48,0.41,1,73.927,68.107,73.927,5.82,0.6386
315,9,40.86,Finance,Manager,0.13,0.55,1,74.502,69.502,74.502,5.0,0.7441
316,10,36.45,Marketing,Manager,0.74,0.76,1,75.381,68.861,75.381,6.52,0.7585
317,6,40.15,Finance,Mid,0.35,0.22,1,67.128,62.788,67.128,4.34,0.5005
318,10,23.51,Marketing,Senior,0.15,0.76,1,69.041,62.521,69.041,6.52,0.4951
319,5,42.8,HR,Manager,0.02,0.14,0,64.571,64.571,68.751,4.18,0.487
320,11,28.9,Sales,Manager,0.89,0.69,0,68.855,68.855,75.235,6.38,0.6334
321,8,38.59,HR,Senior,0.21,0.71,1,71.668,66.348,71.668,5.32,0.7124
322,11,30.66,Operations,Manager,0.93,0.04,0,67.283,67.283,71.263,3.98,0.4491
323,7,25.57,Engineering,Entry,0.27,0.03,0,58.546,58.546,62.506,3.96,0.1983
324,15,45.43,Finance,Senior,0.97,0.09,1,77.058,72.978,77.058,4.08,0.8715
325,7,42.22,Customer Support,Manager,0.23,0.05,0,64.207,64.207,69.307,5.1,0.5324
326,18,40.47,Operations,Mid,0.06,0.32,1,81.438,76.898,81.438,4.54,0.9114
327,9,33.64,Operations,Entry,0.46,0.49,1,69.469,64.589,69.469,4.88,0.5827
328,6,35.17,Customer Support,Senior,0.14,0.02,0,60.523,60.523,65.563,5.04,0.3259
329,10,22.1,Engineering,Senior,0.58,0.72,1,69.622,64.282,69.622,5.34,0.4494
330,8,36.44,Marketing,Entry,0.01,0.09,0,63.496,63.496,68.676,5.18,0.4614
331,12,39.48,Sales,Manager,0.88,0.11,1,72.828,67.608,72.828,5.22,0.7041
332,12,27.54,Finance,Manager,0.8,0.63,0,70.548,70.548,75.708,5.16,0.6273
333,9,37.62,Customer Support,Mid,0.73,0.91,1,75.086,68.266,75.086,6.82,0.7824
334,11,29.94,Customer Support,Manager,0.65,0.14,1,68.496,63.216,68.496,5.28,0.4677
335,14,23.04,Legal,Entry,1,0.38,0,67.057,67.057,71.717,4.66,0.5313
336,13,35.03,Operations,Mid,0.81,0.75,1,76.237,70.837,76.237,5.4,0.8239
337,15,27.24,Operations,Senior,0.36,0.36,1,76.249,71.629,76.249,4.62,0.6583
338,10,38.19,Sales,Manager,0.66,0.47,0,68.033,68.033,73.973,5.94,0.7099
339,4,41.1,Finance,Manager,0.73,0.2,0,63.245,63.245,67.545,4.3,0.4254
340,11,42.19,Finance,Senior,0.38,0.12,1,73.045,68.905,73.045,4.14,0.7201
341,8,29.42,Finance,Mid,0.39,0.11,1,63.588,59.468,63.588,4.12,0.3191
342,10,31.46,HR,Entry,0.29,0.45,1,71.296,66.496,71.296,4.8,0.565
343,10,36.32,Engineering,Senior,0.92,0.27,1,66.716,62.276,66.716,4.44,0.6099
344,15,33.45,Operations,Mid,0.53,0.61,1,78.032,72.912,78.032,5.12,0.827
345,12,26.92,Marketing,Entry,0.94,0.89,1,75.651,68.871,75.651,6.78,0.6961
346,7,32.02,Marketing,Mid,0.92,0.94,1,69.762,62.882,69.762,6.88,0.6126
347,9,41.06,Legal,Manager,0.28,0.36,1,73.435,68.815,73.435,4.62,0.6941
348,7,36.83,Marketing,Senior,0.44,0.96,1,72.716,65.796,72.716,6.92,0.7147
349,11,40.59,Sales,Mid,0.36,0.14,1,71.653,66.373,71.653,5.28,0.6961
350,14,34.96,Finance,Senior,0.54,0.25,0,72.494,72.494,76.894,4.4,0.7343
351,7,26.48,Customer Support,Senior,0.68,0.76,1,69.682,63.162,69.682,6.52,0.4273
352,5,24.75,Finance,Mid,0.92,0.88,0,58.494,58.494,64.154,5.66,0.3451
353,9,35.89,Customer Support,Manager,0.03,0.67,1,75.236,68.896,75.236,6.34,0.6874
354,11,33.86,Customer Support,Manager,0.42,0.14,0,65.69,65.69,70.97,5.28,0.5555
355,15,39.78,Marketing,Entry,0.47,0.88,1,84.725,77.965,84.725,6.76,0.925
356,10,20,Operations,Senior,0.85,0.85,0,63.701,63.701,69.301,5.6,0.4477
357,11,34.78,Operations,Mid,0.63,0.47,1,72.259,67.419,72.259,4.84,0.6832
358,11,31.96,Engineering,Manager,0.54,0.6,1,70.104,65.004,70.104,5.1,0.6674
359,11,40.0,Customer Support,Mid,0.15,0.17,1,73.799,68.459,73.799,5.34,0.6938
360,14,39.35,Marketing,Entry,0.29,0.32,1,81.146,75.506,81.146,5.64,0.819
361,15,43.92,Marketing,Mid,0.12,0.45,1,82.158,76.258,82.158,5.9,0.9075
362,8,28.69,Customer Support,Entry,0.74,0.03,0,58.792,58.792,63.852,5.06,0.2817
363,9,32.49,Marketing,Manager,0.66,0.27,0,62.321,62.321,67.861,5.54,0.4805
364,10,34.98,Legal,Mid,0.36,0.97,1,77.583,71.743,77.583,5.84,0.7869
365,9,39.92,HR,Senior,0.85,0.12,1,67.789,63.649,67.789,4.14,0.5941
366,8,44.03,Operations,Manager,0.54,0.03,1,70.303,66.343,70.303,3.96,0.6095
367,6,36.66,HR,Senior,0.22,0.96,0,65.335,65.335,71.155,5.82,0.6733
368,6,30.59,HR,Entry,0.76,0.51,1,69.029,64.109,69.029,4.92,0.3886
369,11,40.44,Legal,Entry,0.16,0.52,1,75.091,70.151,75.091,4.94,0.7938
370,11,40.35,Engineering,Manager,0.71,0.1,1,73.521,69.421,73.521,4.1,0.6796
371,6,37.94,Sales,Senior,0.9,0.62,0,62.883,62.883,69.123,6.24,0.5897
372,7,45.3,Finance,Mid,0.42,0.26,1,68.928,64.508,68.928,4.42,0.6684
373,14,30.18,Legal,Mid,0.74,0.2,1,72.932,68.632,72.932,4.3,0.6262
374,11,40.65,Finance,Mid,0.47,0.74,1,77.516,72.136,77.516,5.38,0.8422
375,7,42.36,Sales,Mid,0.12,0.08,1,66.763,61.603,66.763,5.16,0.5459
376,12,34.39,Customer Support,Entry,0.1,0.73,1,75.365,68.905,75.365,6.46,0.7819
377,11,32.7,Legal,Entry,0.5,0.9,1,75.929,70.229,75.929,5.7,0.7654
378,14,33.46,Finance,Entry,0.19,0.41,1,75.176,70.456,75.176,4.72,0.7512
379,10,40.17,Legal,Manager,0.27,0.49,1,74.449,69.569,74.449,4.88,0.7506
380,10,42.81,Marketing,Entry,0.15,0.59,1,74.695,68.515,74.695,6.18,0.8144
381,8,34.15,HR,Manager,0.5,0.65,1,69.15,63.95,69.15,5.2,0.6042
382,8,35.09,Finance,Mid,0.85,0.52,1,68.8,63.86,68.8,4.94,0.5808
383,7,33.01,Engineering,Mid,0.8,0.52,1,70.432,65.492,70.432,4.94,0.4896
384,8,38.5,Operations,Manager,0.17,0.34,0,65.065,65.065,69.645,4.58,0.5941
385,7,25.67,Finance,Mid,1,0.39,0,61.503,61.503,66.183,4.68,0.2925
386,11,33.75,Marketing,Senior,0.53,0.15,0,66.09,66.09,71.39,5.3,0.5567
387,12,35.03,Marketing,Mid,0.06,0.76,1,75.507,68.987,75.507,6.52,0.7984
388,9,33.15,Legal,Manager,0.69,0.22,0,64.516,64.516,68.856,4.34,0.4779
389,10,28.64,Customer Support,Entry,0.89,0.19,0,61.976,61.976,67.356,5.38,0.4119
390,6,33.32,Sales,Manager,0.35,0.07,0,57.44,57.44,62.58,5.14,0.3051
391,5,32.4,Customer Support,Manager,0.83,0.25,0,59.517,59.517,65.017,5.5,0.3027
392,7,45.23,Operations,Senior,0.21,0.48,1,73.321,68.461,73.321,4.86,0.7316
393,6,33.81,Operations,Senior,0.47,0.54,0,63.071,63.071,68.051,4.98,0.4698
394,3,36.78,Finance,Mid,0.91,0.38,1,64.429,59.769,64.429,4.66,0.3503
395,9,40.28,Finance,Senior,0.79,0.64,1,76.555,71.375,76.555,5.18,0.7579
396,9,37.51,Marketing,Manager,0.85,0.96,1,77.082,70.162,77.082,6.92,0.7925
397,5,40.41,Operations,Entry,0.34,0.99,0,66.318,66.318,72.198,5.88,0.7156
398,10,34.71,Customer Support,Entry,0.46,0.32,1,73.909,68.269,73.909,5.64,0.592
399,4,33.44,Marketing,Manager,0.72,0.5,0,56.484,56.484,62.484,6.0,0.3611
400,9,35.66,Finance,Senior,0.1,0.79,1,73.419,67.939,73.419,5.48,0.7182
401,12,46.75,Marketing,Manager,0.32,0.32,1,76.163,70.523,76.163,5.64,0.86
402,12,20,Legal,Entry,0.74,0.87,1,69.748,64.108,69.748,5.64,0.5444
403,9,38.79,Operations,Entry,0.01,0.78,1,76.774,71.314,76.774,5.46,0.769
404,7,21.44,Marketing,Senior,0.03,0.38,1,66.217,60.457,66.217,5.76,0.2178
405,9,30.32,Engineering,Manager,0.68,0.09,1,66.643,62.563,66.643,4.08,0.3716
406,14,43.78,Legal,Senior,0.6,0.36,1,76.529,71.909,76.529,4.62,0.877
407,13,35.8,Operations,Mid,0.37,0.24,1,75.105,70.725,75.105,4.38,0.7106
408,13,28.77,Customer Support,Manager,0.2,0.7,0,67.664,67.664,74.064,6.4,0.7129
409,9,25.98,Legal,Senior,0.33,0.11,0,62.221,62.221,66.341,4.12,0.2915
410,17,41.78,Operations,Senior,0.23,0.39,1,80.813,76.133,80.813,4.68,0.9142
411,14,26.75,Sales,Mid,0.26,0.61,0,66.996,66.996,73.216,6.22,0.6859
412,7,31.04,Marketing,Mid,0,0.99,0,68.368,68.368,75.348,6.98,0.6083
413,8,40.65,Sales,Entry,0.41,0.39,0,65.853,65.853,71.633,5.78,0.6558
414,6,36.91,HR,Manager,0.49,0.98,1,70.646,64.786,70.646,5.86,0.6844
415,14,39.05,Marketing,Entry,0.18,0.49,1,77.386,71.406,77.386,5.98,0.8482
416,12,29.91,HR,Mid,0.57,0.87,1,76.675,71.035,76.675,5.64,0.7446
417,10,37.39,Customer Support,Manager,0.43,0.58,1,76.462,70.302,76.462,6.16,0.7266
418,14,33.39,Sales,Mid,0.59,0.69,0,73.26,73.26,79.64,6.38,0.8162
419,11,48.1,Finance,Manager,0.82,0.57,0,73.047,73.047,78.087,5.04,0.8916
420,12,24.8,Customer Support,Manager,0.41,0.77,1,73.722,67.182,73.722,6.54,0.6154
421,10,48.17,Operations,Entry,0.43,0.58,1,78.009,72.949,78.009,5.06,0.8752
422,8,39.61,Operations,Senior,0.34,0.05,1,68.192,64.192,68.192,4.0,0.5187
423,9,40.23,Finance,Manager,0.39,0.6,1,73.483,68.383,73.483,5.1,0.7467
424,8,22.14,Legal,Senior,1,0.25,1,63.605,59.205,63.605,4.4,0.2284
425,9,45.73,HR,Manager,0.74,0.94,1,76.425,70.645,76.425,5.78,0.8861
426,13,27.52,Sales,Senior,0.53,0.0,0,63.639,63.639,68.639,5.0,0.4544
427,9,37.21,HR,Mid,0.94,0.95,0,75.338,75.338,81.138,5.8,0.7857
428,4,24.79,Customer Support,Mid,0.28,0.78,1,64.359,57.799,64.359,6.56,0.2774
429,7,38.5,Legal,Manager,0.23,0.8,0,63.391,63.391,68.891,5.5,0.6995
430,13,35.63,HR,Mid,0.71,0.3,0,69.749,69.749,74.249,4.5,0.7245
431,7,34.5,Operations,Manager,0.52,0.28,0,63.405,63.405,67.865,4.46,0.4395
432,10,31.26,HR,Senior,1,0.29,1,69.751,65.271,69.751,4.48,0.5049
433,8,30.19,Sales,Entry,0.93,0.86,0,67.674,67.674,74.394,6.72,0.5894
434,5,35.42,Sales,Mid,0.76,0.86,1,69.626,62.906,69.626,6.72,0.5725
435,9,40.45,Customer Support,Manager,0.41,0.08,1,70.671,65.511,70.671,5.16,0.5921
436,11,37.66,Operations,Entry,1,0.12,1,70.588,66.448,70.588,4.14,0.6313
437,6,36.96,Operations,Mid,0.47,0.98,1,71.664,65.804,71.664,5.86,0.6853
438,6,38.8,HR,Mid,0.36,0.44,0,60.308,60.308,65.088,4.78,0.5469
439,9,38.23,Marketing,Senior,0.18,0.39,1,69.02,63.24,69.02,5.78,0.6472
440,12,33.17,Engineering,Entry,0.64,0.01,1,69.007,65.087,69.007,3.92,0.5398
441,8,42.99,Legal,Mid,0.72,0.37,1,70.898,66.258,70.898,4.64,0.6958
442,21,26.34,Engineering,Senior,0.25,0.82,1,86.845,81.305,86.845,5.54,0.9088
443,10,44.95,Operations,Manager,0.32,0.26,1,75.622,71.202,75.622,4.42,0.7702
444,11,38.15,Finance,Entry,0.96,0.83,0,68.761,68.761,74.321,5.56,0.8286
445,7,44.32,Operations,Mid,0.43,0.82,1,76.217,70.677,76.217,5.54,0.8017
446,9,26.19,Sales,Manager,0.7,0.84,1,72.238,65.558,72.238,6.68,0.5381
447,13,33.11,Legal,Senior,0.74,0.76,1,75.009,69.589,75.009,5.42,0.7996
448,10,45.29,Engineering,Entry,0.53,0.88,1,79.825,74.165,79.825,5.66,0.8917
449,9,45.09,Engineering,Senior,0.36,0.13,1,73.894,69.734,73.894,4.16,0.7027
450,10,32.56,Engineering,Manager,0.19,0.33,0,65.386,65.386,69.946,4.56,0.5479
451,10,40.19,Operations,Manager,0.5,0.6,1,76.53,71.43,76.53,5.1,0.7786
452,6,26.24,Operations,Entry,0.26,0.78,0,59.484,59.484,64.944,5.46,0.3855
453,10,42.61,Sales,Manager,0.46,0.88,1,78.231,71.471,78.231,6.76,0.8661
454,10,44.84,HR,Mid,0.61,0.39,1,75.04,70.36,75.04,4.68,0.7992
455,8,39.99,Engineering,Senior,1,0.38,1,67.698,63.038,67.698,4.66,0.639
456,9,27.6,Legal,Mid,0.96,0.59,0,65.731,65.731,70.811,5.08,0.4824
457,10,30.95,Sales,Senior,0.1,0.51,0,63.264,63.264,69.284,6.02,0.5743
458,8,39.78,Sales,Senior,0.57,0.83,1,77.757,71.097,77.757,6.66,0.7654
459,8,36.34,Marketing,Manager,0.87,0.59,0,63.454,63.454,69.634,6.18,0.6309
460,9,37.48,Sales,Manager,0.69,0.42,0,63.36,63.36,69.2,5.84,0.6414
461,8,29.73,Legal,Entry,1,0.45,0,63.011,63.011,67.811,4.8,0.4369
462,6,30.91,Engineering,Entry,0.82,0.03,1,63.676,59.716,63.676,3.96,0.2505
463,3,36.13,Finance,Entry,0.37,0.59,1,62.833,57.753,62.833,5.08,0.4055
464,10,27.58,Operations,Senior,0.48,0.61,1,68.583,63.463,68.583,5.12,0.5341
465,8,45.19,Operations,Entry,0.58,0.1,1,72.218,68.118,72.218,4.1,0.6564
466,7,35.0,Marketing,Mid,0,0.4,0,62.598,62.598,68.398,5.8,0.4925
467,3,24.82,Marketing,Manager,0.67,0.93,0,59.167,59.167,66.027,6.86,0.2841
468,12,41.17,Customer Support,Senior,0.68,0.49,1,77.03,71.05,77.03,5.98,0.8252
469,8,40.33,Customer Support,Senior,0.22,0.02,1,72.565,67.525,72.565,5.04,0.5245
470,8,35.29,Sales,Entry,0.57,0.87,1,71.868,65.128,71.868,6.74,0.6973
471,11,36.9,Sales,Entry,0.84,0.07,0,68.487,68.487,73.627,5.14,0.5984
472,6,33.36,Customer Support,Entry,0.66,0.86,1,74.267,67.547,74.267,6.72,0.5712
473,8,36.98,Finance,Senior,0.48,0.99,1,73.921,68.041,73.921,5.88,0.7602
474,10,30.01,HR,Manager,0.92,0.89,1,73.818,68.138,73.818,5.68,0.6785
475,9,42.51,Sales,Entry,0.58,0.03,0,62.602,62.602,67.662,5.06,0.6196
476,10,39.7,Marketing,Entry,0.55,0.77,1,73.784,67.244,73.784,6.54,0.8102
477,7,28.12,Engineering,Senior,0.4,0.59,0,61.633,61.633,66.713,5.08,0.4054
478,7,26.61,Engineering,Senior,0.94,0.98,0,59.983,59.983,65.843,5.86,0.5066
479,13,36.03,HR,Manager,0.55,0.85,1,78.17,72.57,78.17,5.6,0.8548
480,10,40.23,HR,Mid,0.15,0.26,0,67.423,67.423,71.843,4.42,0.6866
481,12,44.38,Sales,Entry,0,0.77,1,80.2,73.66,80.2,6.54,0.9031
482,12,38.97,Customer Support,Senior,0.63,0.42,1,73.102,67.262,73.102,5.84,0.7782
483,9,37.36,Finance,Mid,0.19,0.35,1,65.754,61.154,65.754,4.6,0.616
484,11,49.93,HR,Entry,0.71,0.78,1,79.524,74.064,79.524,5.46,0.9287
485,9,48.94,Sales,Manager,0.71,0.17,1,75.64,70.3,75.64,5.34,0.7795
486,10,36.54,Engineering,Manager,0.77,0.1,1,68.954,64.854,68.954,4.1,0.5568
487,8,28.09,Sales,Entry,1,0.87,0,67.724,67.724,74.464,6.74,0.5463
488,5,37.69,Engineering,Mid,0.93,0.83,1,68.409,62.849,68.409,5.56,0.6116
489,12,37.9,Sales,Manager,0.54,0.43,1,75.561,69.701,75.561,5.86,0.7637
490,7,31.83,Engineering,Senior,0.46,0.19,0,64.12,64.12,68.4,4.28,0.3521
491,12,34.21,Engineering,Manager,0.4,0.58,1,73.359,68.299,73.359,5.06,0.7409
492,5,36.59,Engineering,Entry,0.55,0.03,0,57.778,57.778,61.738,3.96,0.3176
493,14,33.59,Legal,Entry,0.17,0.02,1,71.503,67.563,71.503,3.94,0.6391
494,2,30.38,Marketing,Senior,0.75,0.62,0,53.237,53.237,59.477,6.24,0.2615
495,9,26.6,HR,Mid,0.28,0.49,0,61.313,61.313,66.193,4.88,0.4256
496,13,37.34,Engineering,Mid,0.34,0.77,1,78.318,72.878,78.318,5.44,0.8555
497,13,42.17,Sales,Manager,0.28,0.51,1,78.309,72.289,78.309,6.02,0.864
498,7,45.63,HR,Entry,1,0.06,0,65.787,65.787,69.807,4.02,0.6109
499,8,31.8,HR,Senior,0.7,0.25,0,67.556,67.556,71.956,4.4,0.4138
500,13,28.57,HR,Senior,0.41,0.7,1,74.129,68.829,74.129,5.3,0.7092
501,7,37.72,Marketing,Manager,0.64,0.62,1,70.165,63.925,70.165,6.24,0.6278
502,13,36.81,HR,Senior,0.33,0.72,1,79.131,73.791,79.131,5.34,0.8403
503,7,32.28,Customer Support,Mid,0.6,0.56,1,67.588,61.468,67.588,6.12,0.4872
504,9,39.36,HR,Mid,0.27,0.34,1,72.433,67.853,72.433,4.58,0.6543
505,6,22.07,Legal,Manager,0.87,0.01,0,51.476,51.476,55.396,3.92,0.1279
506,4,34.77,Legal,Manager,0.21,0.77,1,64.862,59.422,64.862,5.44,0.4819
507,11,29.97,Engineering,Entry,0.28,0.48,1,72.325,67.465,72.325,4.86,0.5865
508,11,30.34,Operations,Senior,0.24,0.71,0,65.255,65.255,70.575,5.32,0.6692
509,10,35.06,Legal,Senior,0.77,0.95,1,72.872,67.072,72.872,5.8,0.7833
510,11,32.05,HR,Entry,0.15,0.5,0,66.82,66.82,71.72,4.9,0.6375
511,11,42.74,Finance,Mid,0.87,0.29,0,69.706,69.706,74.186,4.48,0.7742
512,6,34.2,HR,Senior,0.73,0.49,0,61.826,61.826,66.706,4.88,0.461
513,8,39.9,Operations,Entry,0.21,0.66,1,74.266,69.046,74.266,5.22,0.7221
514,12,30.86,Marketing,Mid,0.83,0.65,0,68.75,68.75,75.05,6.3,0.7001
515,9,39.2,Sales,Entry,0.12,0.14,1,69.653,64.373,69.653,5.28,0.5851
516,10,31.23,Engineering,Mid,0.87,0.83,1,74.979,69.419,74.979,5.56,0.6841
517,7,36.45,Operations,Entry,0.71,0.19,0,65.083,65.083,69.363,4.28,0.4518
518,9,32.07,Sales,Manager,0.1,0.62,1,70.767,64.527,70.767,6.24,0.5925
519,7,33.27,Finance,Mid,0.37,0.13,0,59.866,59.866,64.026,4.16,0.3628
520,12,35.7,Finance,Mid,0.5,0.42,0,69.216,69.216,73.956,4.74,0.7233
521,10,35.27,Sales,Senior,0.39,0.87,0,68.942,68.942,75.682,6.74,0.7671
522,6,39.52,Sales,Senior,0.91,0.15,0,61.841,61.841,67.141,5.3,0.4618
523,13,27.66,Finance,Mid,0.15,0.19,1,73.811,69.531,73.811,4.28,0.5239
524,12,44.41,Finance,Mid,0.29,0.47,0,73.465,73.465,78.305,4.84,0.86
525,8,36.85,Operations,Entry,0.54,0.07,0,61.036,61.036,65.076,4.04,0.4637
526,8,39.77,Finance,Manager,0.78,0.17,0,62.064,62.064,66.304,4.24,0.5639
527,5,28.48,Finance,Manager,0.23,0.85,1,67.663,62.063,67.663,5.6,0.4142
528,15,37.44,Legal,Senior,0.56,0.09,1,77.898,73.818,77.898,4.08,0.7677
529,10,25.15,HR,Senior,0.37,0.35,0,63.842,63.842,68.442,4.6,0.3902
530,12,36.1,HR,Entry,0.72,0.6,1,76.923,71.823,76.923,5.1,0.7771
531,13,33.1,Engineering,Mid,0.07,0.59,1,74.752,69.672,74.752,5.08,0.7586
532,6,35.85,Operations,Entry,0.46,0.63,1,63.005,57.845,63.005,5.16,0.5469
533,13,36.75,Marketing,Senior,0.23,0.54,0,68.863,68.863,74.943,6.08,0.8028
534,8,41.1,Operations,Senior,0.7,0.74,1,74.806,69.426,74.806,5.38,0.7641
535,9,46.51,Finance,Manager,0.35,0.52,1,74.293,69.353,74.293,4.94,0.8225
536,4,41.94,Finance,Entry,0.85,0.66,1,67.737,62.517,67.737,5.22,0.6032
537,10,32.68,Legal,Senior,1,0.66,0,64.152,64.152,69.372,5.22,0.6603
538,11,30.44,Engineering,Senior,1,0.76,0,65.569,65.569,70.989,5.42,0.6865
539,9,35.63,Operations,Manager,0.91,0.0,1,66.672,62.772,66.672,3.9,0.4568
540,8,36.11,Finance,Senior,0.62,0.65,0,63.761,63.761,68.961,5.2,0.6457
541,10,26.18,Sales,Mid,0.91,0.57,1,71.713,65.573,71.713,6.14,0.4885
542,8,40.93,Customer Support,Entry,0.57,0.96,1,77.771,70.851,77.771,6.92,0.8128
543,14,28.13,Legal,Manager,0.24,0.95,0,73.477,73.477,79.277,5.8,0.7993
544,8,33.4,Sales,Entry,0.93,0.04,0,62.321,62.321,67.401,5.08,0.3781
545,7,37.34,Legal,Senior,0.7,0.5,0,64.713,64.713,69.613,4.9,0.5795
546,8,33.47,Sales,Senior,0.81,0.88,1,71.528,64.768,71.528,6.76,0.6646
547,11,45.14,Customer Support,Mid,1,0.38,0,69.822,69.822,75.582,5.76,0.8285
548,12,39.6,Engineering,Manager,0.82,0.72,1,78.845,73.505,78.845,5.34,0.8497
549,3,46.61,Legal,Mid,0.58,0.97,1,70.698,64.858,70.698,5.84,0.7489
550,10,37.52,Customer Support,Senior,0.24,0.29,1,73.659,68.079,73.659,5.58,0.6416
551,7,41.46,Operations,Senior,0.37,0.12,0,62.398,62.398,66.538,4.14,0.5398
552,11,34.87,HR,Manager,0.08,0.33,1,70.374,65.814,70.374,4.56,0.6412
553,11,36.13,Customer Support,Entry,0.26,0.86,1,75.679,68.959,75.679,6.72,0.8078
554,8,34.31,Marketing,Mid,0.42,0.15,1,68.767,63.467,68.767,5.3,0.4348
555,8,29.21,Legal,Entry,0,0.11,0,57.433,57.433,61.553,4.12,0.3149
556,11,31.94,Customer Support,Entry,0.85,0.97,0,72.423,72.423,79.363,6.94,0.7708
557,5,33.99,Legal,Entry,0.88,0.42,0,53.502,53.502,58.242,4.74,0.3886
558,12,37.35,Legal,Manager,0.7,0.58,1,77.893,72.833,77.893,5.06,0.7915
559,7,37.95,Marketing,Manager,0.76,0.97,1,72.44,65.5,72.44,6.94,0.7375
560,6,38.96,Customer Support,Senior,0,0.69,0,67.232,67.232,73.612,6.38,0.6346
561,9,26.45,Sales,Senior,0.02,0.99,1,70.535,63.555,70.535,6.98,0.5955
562,15,34.0,Operations,Senior,0.64,0.97,1,81.531,75.691,81.531,5.84,0.8926
563,7,32.42,Marketing,Mid,0.25,0.03,0,58.72,58.72,63.78,5.06,0.3143
564,10,36.81,HR,Senior,0.5,0.17,1,67.252,63.012,67.252,4.24,0.5868
565,9,30.33,Finance,Mid,0.12,0.52,0,64.713,64.713,69.653,4.94,0.5194
566,12,36.25,Marketing,Manager,1,0.47,0,68.819,68.819,74.759,5.94,0.7466
567,6,46.43,Operations,Mid,0.48,0.13,0,64.569,64.569,68.729,4.16,0.6084
568,11,34.48,Sales,Mid,0.35,0.96,1,80.87,73.95,80.87,6.92,0.8064
569,7,29.93,HR,Senior,0.16,0.68,1,64.766,59.506,64.766,5.26,0.4763
570,3,34.73,HR,Mid,0.68,0.07,0,51.328,51.328,55.368,4.04,0.2251
571,12,44.79,Legal,Entry,0.74,0.09,1,75.619,71.539,75.619,4.08,0.7887
572,8,28.82,Engineering,Entry,0.53,0.67,0,60.804,60.804,66.044,5.24,0.4931
573,8,38.5,Operations,Senior,0,0.88,1,72.902,67.242,72.902,5.66,0.7571
574,7,33.43,Finance,Senior,0,0.72,1,71.014,65.674,71.014,5.34,0.5687
575,10,30.93,Customer Support,Entry,1,0.61,1,70.625,64.405,70.625,6.22,0.6077
576,12,29.61,Finance,Mid,0.27,0.04,1,67.703,63.723,67.703,3.98,0.4703
577,4,30.05,HR,Mid,0.51,0.4,0,56.769,56.769,61.469,4.7,0.2659
578,9,35.97,HR,Manager,0.41,0.58,1,69.071,64.011,69.071,5.06,0.6613
579,13,28.23,Legal,Mid,0.96,0.91,1,73.662,67.942,73.662,5.72,0.7604
580,6,40.95,Sales,Senior,0,0.88,1,74.495,67.735,74.495,6.76,0.7306
581,14,41.54,Sales,Senior,0.55,0.35,1,76.744,71.044,76.744,5.7,0.8518
582,7,36.65,Customer Support,Senior,0.49,0.59,0,64.072,64.072,70.252,6.18,0.595
583,9,25.53,Finance,Mid,0.04,0.25,1,63.162,58.762,63.162,4.4,0.3246
584,12,24.22,Customer Support,Manager,0.68,0.85,1,72.203,65.503,72.203,6.7,0.6295
585,10,43.02,Marketing,Senior,0.84,0.05,0,66.482,66.482,71.582,5.1,0.6774
586,9,36.68,Customer Support,Entry,0.36,0.13,1,68.397,63.137,68.397,5.26,0.5258
587,9,37.85,Operations,Mid,0.07,0.15,0,64.888,64.888,69.088,4.2,0.5588
588,8,38.85,Legal,Mid,0.61,0.26,1,69.115,64.695,69.115,4.42,0.5745
